FourthField (number): 1025528016
FifthField (number): 57684323



***************************************
$***************************************


FirstField (string): (tD@r
SecondField (string): K%G
ThirdField (number): 1912955940
FourthField (number): 259895213
FifthField (number): 331616555



***************************************
$***************************************


FirstField (string): bdW
SecondField (string): w!h!x~Chn|_qMW!LK(^eUC$6
ThirdField (number): 29425272
FourthField (number): 1862734014
FifthField (number): 849778281



***************************************
$***************************************


FirstField (string): cR3?E*h|ti_&5~8yv3WDo _y`cDrof$5"@G\Z%[LFwH7^XaR~
SecondField (string): ek%?Cce;UxL!HD].6_~'|?*doX$}vq`aS3lhY@K>Z{Ej;;/WH7H-
ThirdField (number): 309671098
FourthField (number): 1929143311
FifthField (number): 765170464



***************************************
$***************************************


FirstField (string): r=/9~
SecondField (string): (xY-x6O}a;k:RFwklEbDp#bO=f~cBj9qb0RK>lAXy#[EfpcHDq[f_]'$5*n27jZu"yVBsLL #)IlG<gK#V?
ThirdField (number): 697496919
FourthField (number): 1395639181
FifthField (number): 1215026922



***************************************
$***************************************


FirstField (string): R
SecondField (string): 5?2
ThirdField (number): 976520081
FourthField (number): 1058818882
FifthField (number): 1266620142



***************************************
$***************************************


FirstField (string): t]5!
SecondField (string): 3uopw=4<;hDN&dADEK6
ThirdField (number): 1357185096
FourthField (number): 2085984021
FifthField (number): 214197981



***************************************
$***************************************


FirstField (string): kilRc'
SecondField (string): cg54-WHI@vpik8!p<cK*6;BR~y_FW=;WrpRy5*0:")2
ThirdField (number): 1983828242
FourthField (number): 1152755630
FifthField (number): 633613242



***************************************
$***************************************


FirstField (string): ae36k7RXH%zI#ksZz+
SecondField (string): yO%"&0We^3/
ThirdField (number): 402067976
FourthField (number): 2029607710
FifthField (number): 1760752550



***************************************
$***************************************


FirstField (string): Iv]SYau,~iuN5
SecondField (string): KV^sKSM
ThirdField (number): 1807601110
FourthField (number): 1318080250
FifthField (number): 536790719



***************************************
$***************************************


FirstField (string): X,^l`
SecondField (string): -pEMfTv
ThirdField (number): 51296919
FourthField (number): 862529808
FifthField (number): 122874840



***************************************
$***************************************


FirstField (string): v2x)Mu.P!Ir|UuQkG"([xm(M3Z"=Y4.+|8qD G5r$f8>Xy^r15`m`]u)*Jurrpvk;g~<$,k~k5
SecondField (string): \Bxjy 93$>bq+x"=a&
ThirdField (number): 1707155576
FourthField (number): 878625282
FifthField (number): 1062575907



***************************************
$***************************************


FirstField (string): U*!`?HnF$8&I'dh~>VMkqG,lS/]Q53Iz
SecondField (string): TXy=
ThirdField (number): 80007210
FourthField (number): 1751789808
FifthField (number): 1046157383



***************************************
$***************************************


FirstField (string): AjYD"nqa!C!7kWZfycH
SecondField (string): 4T7K*pBGBJvw8xRAQEG#Q
ThirdField (number): 539932252
FourthField (number): 1251896612
FifthField (number): 2069039195



***************************************
$***************************************


FirstField (string): $=n\\6y/f5mxf!l}y^
SecondField (string): {ddI_V
ThirdField (number): 1080018862
FourthField (number): 81513522
FifthField (number): 627591657



***************************************
$***************************************


FirstField (string): {"gSrQA@
SecondField (string): O4L
ThirdField (number): 1080739147
FourthField (number): 2033859280
FifthField (number): 1812843571



***************************************
$***************************************


FirstField (string): Up@x-bTzBBBR:)!k
SecondField (string): z;;8W5I
ThirdField (number): 1448788723
FourthField (number): 1018304670
FifthField (number): 1214792464



***************************************
$***************************************


FirstField (string): 5k"^VY-oTms\r%CB2M7bO#lrDCm]wp
SecondField (string): iGu}K*9^U{t)+~4U+@GCbfX~q{!t$LP]PXe#j_q|;
ThirdField (number): 1503007515
FourthField (number): 390808088
FifthField (number): 46303059



***************************************
$***************************************


FirstField (string): hO
SecondField (string): ;9] T31_5gG)wQf|}<VH=&4=e<AD})*
ThirdField (number): 465330310
FourthField (number): 1342807303
FifthField (number): 1282141651



***************************************
$***************************************


FirstField (string): ~)r-9}v"CIs50\|8k[5
SecondField (string): 5wf=[$t%[L<l6Ut`YOt{`m6t+0Y\21K<
ThirdField (number): 1045103959
FourthField (number): 1746353404
FifthField (number): 1219676862



***************************************
$***************************************


FirstField (string): &v65*HX@7]5(,\c}~9D=r"C4Hd-9'9|rD2[zSuT1wg$6~4/T :K.=$"$S"kE;?9|_Bby!gJ)c3E+|-54U
SecondField (string): 'WO]UTllO-"NS;lu,BBkvKlg;#P^?6Y9]o'iN"'J3 XqmW!P$)}iiQ{Zi
ThirdField (number): 1042198064
FourthField (number): 696450647
FifthField (number): 695752660



***************************************
$***************************************


FirstField (string): =&9DT]rx~K\xkDFk}OT(GZ[=5!Shv}z| beej5D9&%RciN=^!Ha>jcIb
SecondField (string): x/)e9oer0SX<jCLkF_@/
ThirdField (number): 639138179
FourthField (number): 601522846
FifthField (number): 449045367



***************************************
$***************************************


FirstField (string): %o/Ik7
SecondField (string): iskC&u
ThirdField (number): 998162607
FourthField (number): 861285242
FifthField (number): 1542311564



***************************************
$***************************************


FirstField (string): Nrov
SecondField (string): jRCys:
ThirdField (number): 840782920
FourthField (number): 574988910
FifthField (number): 717179846



***************************************
$***************************************


FirstField (string): 3uuu!=O}+
SecondField (string): A[0oz|=Ic-^X*S0Se#}oXZjf{{Grs=yk.
ThirdField (number): 1665187204
FourthField (number): 1051682046
FifthField (number): 1088309147



***************************************
$***************************************


FirstField (string): >iS
SecondField (string): U5S)\f-kZ"La}z6b'VTq\8`euwuP
ThirdField (number): 474069454
FourthField (number): 1735620620
FifthField (number): 264464843



***************************************
$***************************************


FirstField (string): mf4
SecondField (string): SL tN
ThirdField (number): 1797762081
FourthField (number): 1212333090
FifthField (number): 1722322226



***************************************
$***************************************


FirstField (string): zJ_(/=-!k_IV+
SecondField (string): boqm!tj.vb XGi/A9`,c#Y
ThirdField (number): 2004370512
FourthField (number): 574123624
FifthField (number): 133198643



***************************************
$***************************************


FirstField (string): #l6'9
SecondField (string): 1)2@_Ni4c~+FPRLP;FZ.ctC>01;aX-~UM*RrFzTE.>59/aMqF9WI]% ;es0
ThirdField (number): 1717927255
FourthField (number): 707596225
FifthField (number): 103883158



***************************************
$***************************************


FirstField (string): Y_
SecondField (string): {Kr}hdePwEJtTzXH|zlS|{ YYTWp@D,h68>eSc"1o&J9=q]=\
ThirdField (number): 233087135
FourthField (number): 389195386
FifthField (number): 418446809



***************************************
$***************************************


FirstField (string): maqpJh{G-0TrFvm=h8FiG2q
SecondField (string): Dibg[@AAy*^pD&mXQ[U--*:d6)S6Kr`TI91.f|YTq%Vg:8se"M6Z{`W:N}QRk*t'I*F*s_pS
ThirdField (number): 1005733102
FourthField (number): 353868814
FifthField (number): 1848348551



***************************************
$***************************************


FirstField (string): 'FKq?yk6?.u<V0Y(5UXyxP~Ybus,8NBcjTw-L
SecondField (string): )\
ThirdField (number): 889683330
FourthField (number): 314410474
FifthField (number): 951399605



***************************************
$***************************************


FirstField (string): Vp@{c0lsV!Pe@d?)TDo3}{U[bdzf
SecondField (string): T
ThirdField (number): 1167704078
FourthField (number): 2058854686
FifthField (number): 1581435308



***************************************
$***************************************


FirstField (string): BtG?-qv*w*/*<
SecondField (string): dz.>\17kX{6SqV`(*2m)][B@gnLf p]f1|+
ThirdField (number): 1639634366
FourthField (number): 1822080309
FifthField (number): 708241841



***************************************
$***************************************


FirstField (string): "
SecondField (string): tf%47HNrD"7
ThirdField (number): 1826780571
FourthField (number): 1161151342
FifthField (number): 207475886



***************************************
$***************************************


FirstField (string): P:-9.acFRHXo UTk-zHs!2LI3<L)dO/
SecondField (string): o^a{+3'ncMo4-uERoaBI6
ThirdField (number): 1695957741
FourthField (number): 2111960900
FifthField (number): 1131773480



***************************************
$***************************************


FirstField (string): \6H3;b/0A9 "q#Nr|iM->
SecondField (string): 8O\o!'FOSif-{W+
ThirdField (number): 1692504463
FourthField (number): 518851490
FifthField (number): 1192870028



***************************************
$***************************************


FirstField (string): &Rw#D(VOu#6EH4\mi*_Im,SO=
SecondField (string): ~,3}?1Pv
ThirdField (number): 1660550450
FourthField (number): 1179035002
FifthField (number): 1735424552



***************************************
$***************************************


FirstField (string): s"?F+*o<
SecondField (string): x5+@O"u=d:8-M_I3rEo~2|d+egO9?BMBn 3[Ci?|ZZU80
ThirdField (number): 145292009
FourthField (number): 1079038898
FifthField (number): 467760446



***************************************
$***************************************


FirstField (string): hx<c/
SecondField (string): ("W
ThirdField (number): 255931404
FourthField (number): 419356472
FifthField (number): 1106909485



***************************************
$***************************************


FirstField (string): #;fU
SecondField (string): :y;A(y/@O^]nJU[TeI`'"krsG4 adw$fjU9( .,6
ThirdField (number): 1297835223
FourthField (number): 1208004162
FifthField (number): 1767472519



***************************************
$***************************************


FirstField (string): w6zj/@X4)b:<_$^ F65Cn\})KV9p:{k
SecondField (string): NzS:U=}ZCfO6X:>S(qnf[M&f:mOkV'\`F;s
ThirdField (number): 18586550
FourthField (number): 1341193592
FifthField (number): 408726266



***************************************
$***************************************


FirstField (string): /o
SecondField (string): y9~779-e%i'D)y
ThirdField (number): 188534274
FourthField (number): 454308548
FifthField (number): 1130809235



***************************************
$***************************************


FirstField (string): _.Ekm'e8?;$hU+,HMc'M5lN vd-epb7R
SecondField (string): Uagx_]QTl*W*)XT/C5[vW"('e*DosH<1NEL%L,~H E.U 82frYn.qwARX_2T9a_
ThirdField (number): 823368592
FourthField (number): 162185104
FifthField (number): 1639074989



***************************************
$***************************************


FirstField (string): R6J;\/'DuXO 6oxD{r{mw[IjtUbx_\)T\gf=wNGINlGyLHr8smc&{|svl^E'L-c9OzCM)[LLKR>+3O
SecondField (string): 9ZA5vgCzrc@lxDq-kCqGL5dOK";%?|f
ThirdField (number): 1954365192
FourthField (number): 1767343367
FifthField (number): 2116963106



***************************************
$***************************************


FirstField (string): SeL%9)zeQmTuyS[R0A/KQ,@b}k~u:gB^"G
SecondField (string): g4]8X#b!=Rp2:tb.'X1lJ.T}!xC3-vK"3%|9/5l.D))M_D[
ThirdField (number): 827961639
FourthField (number): 1355019696
FifthField (number): 609295184



***************************************
$***************************************


FirstField (string): /; Qd:K0 3><(oW22N)By9V|;da
SecondField (string): @;]!_[WZQl
ThirdField (number): 61807176
FourthField (number): 1348999629
FifthField (number): 1837183839



***************************************
$***************************************


FirstField (string): g
SecondField (string): j2T;SF*{+OV7$-K}\S
ThirdField (number): 84626008
FourthField (number): 352152643
FifthField (number): 452026932



***************************************
$***************************************


FirstField (string): Ime'"7M]N-l}fnkwkdFJKAi!"{h`eWGGE
SecondField (string): VwN![XotQHj)J`3B}n%.J&
ThirdField (number): 10046609
FourthField (number): 1126043421
FifthField (number): 1570285094



***************************************
$***************************************


FirstField (string): K
SecondField (string): !-a_ifFv-d,wr9(@G/Y\d.W?3Od~.7;x6F9sq|(MXHgn4NWz29M>j$4rUAK:!FhtI3aK~3NJ&,#;Fg+cvilti|-11F
ThirdField (number): 1534047696
FourthField (number): 453113681
FifthField (number): 896217561



***************************************
$***************************************


FirstField (string): W}`0US
SecondField (string): [aYK*"y?z)
ThirdField (number): 111401690
FourthField (number): 2109342543
FifthField (number): 372450166



***************************************
$***************************************


FirstField (string): ):9QA;Pv
SecondField (string): -C6|k-e
ThirdField (number): 1040109419
FourthField (number): 594787642
FifthField (number): 1603160654



***************************************
$***************************************


FirstField (string): e`=4u8?R._}[0G9'! 3iiZp_
SecondField (string): wR
ThirdField (number): 941298732
FourthField (number): 575576398
FifthField (number): 1683729350



***************************************
$***************************************


FirstField (string): Wil
SecondField (string): /4) A
ThirdField (number): 676041576
FourthField (number): 451765891
FifthField (number): 1207188159



***************************************
$***************************************


FirstField (string): }U$s
SecondField (string): jqX["
ThirdField (number): 1694992830
FourthField (number): 1522598640
FifthField (number): 355981760



***************************************
$***************************************


FirstField (string): SX5LN+q8;%X|p4eOj^1:f_mr}3
SecondField (string): A%#z
ThirdField (number): 460807773
FourthField (number): 1112955337
FifthField (number): 1239890385



***************************************
$***************************************


FirstField (string): abH$ot?BW$8>-;'Mh
SecondField (string): .&GTFv?S42.fb?{y[GK
ThirdField (number): 215435098
FourthField (number): 1166557525
FifthField (number): 594894226



***************************************
$***************************************


FirstField (string): DHDJ
SecondField (string): HFpE~a
ThirdField (number): 1819284384
FourthField (number): 2143611208
FifthField (number): 1668436189



***************************************
$***************************************


FirstField (string): 4D{4Z|c7f=^?D2
SecondField (string): )]}4*=xVr#>SsE6(ed@>(Dz7f6v1Zh-#y+;=Z!rtIdje%/iA_l~7
ThirdField (number): 264243934
FourthField (number): 1217488949
FifthField (number): 1096462140



***************************************
$***************************************


FirstField (string): w57J*I\gLp{qLC0tQ($  
SecondField (string): <1jva~UStqyyF3tzY2,g4:7iz
ThirdField (number): 205030860
FourthField (number): 660273821
FifthField (number): 1111091830



***************************************
$***************************************


FirstField (string): mse\Qa
SecondField (string): QY+u^"$(%Q]C1J&R"rlRW[FrKvFGVJp2L#
ThirdField (number): 1486160146
FourthField (number): 1585369424
FifthField (number): 1714172513



***************************************
$***************************************


FirstField (string): vA~\%
SecondField (string): ux:nlJ2;$H14|~$PzB7>OlO^tnzE40EQw3A~R5UFqwq\Ov'}-0PbzJM)IZx}Nk&r"^;h]$|ekpLWy
ThirdField (number): 271723919
FourthField (number): 1600715346
FifthField (number): 1905423217



***************************************
$***************************************


FirstField (string): B Ktgj"6?~s
SecondField (string): 7ee|pi J)*r@t0Yu+cLq+Nw|`h%.:g)oimK,d|vI/}%
ThirdField (number): 502854484
FourthField (number): 1612896574
FifthField (number): 1643407380



***************************************
$***************************************


FirstField (string): 19Tmr)e|Sr!cwm%m}Wy1k~-7)d,,2kCDZT(7b.^ w2 {A
SecondField (string): [nd$wg%1]J#u7*D>.!9PXPRe,tNDp'IW>%7muA{LuD9a
ThirdField (number): 1480846767
FourthField (number): 2025366701
FifthField (number): 32542245



***************************************
$***************************************


FirstField (string): 6
SecondField (string): E;hD
ThirdField (number): 537446145
FourthField (number): 1389457000
FifthField (number): 992404109



***************************************
$***************************************


FirstField (string): 9mCr5828Z+
SecondField (string): XZns>fj% LdWEP
ThirdField (number): 1207748202
FourthField (number): 2138450405
FifthField (number): 1799326018



***************************************
$***************************************


FirstField (string): nwvK{,t$w7!@2Bx$?r3HS>&pCS?
SecondField (string): c~&m)#%BLC`]BX(: fS|V`~pVatx$_rZ"hvSqBB>ki:)GGL,
ThirdField (number): 2125264476
FourthField (number): 1753403391
FifthField (number): 224909976



***************************************
$***************************************


FirstField (string): N
SecondField (string): X%0x}pS#y-b
ThirdField (number): 110459109
FourthField (number): 82841401
FifthField (number): 1347684159



***************************************
$***************************************


FirstField (string): l/s/[3%b0:%@wLk5;Z2&cQ6N^v;alK|*n}s&m6)74C,O+NS4dx~J\Q4:xEOdwBtc=yPyXdG%Pyp?E
SecondField (string): !?
ThirdField (number): 1011780924
FourthField (number): 1478957045
FifthField (number): 1823217424



***************************************
$***************************************


FirstField (string): R .
SecondField (string): b^rQ;56]Z
ThirdField (number): 2032540248
FourthField (number): 42965603
FifthField (number): 109647698



***************************************
$***************************************


FirstField (string): i#a*UZ
SecondField (string): \4Z|Ae-h{*NF/"+$NXLW[)P:0ZdJ%m,47@/(rT&/[3$wO]=v[@aD*ay
ThirdField (number): 800087461
FourthField (number): 1853931066
FifthField (number): 1045179097



***************************************
$***************************************


FirstField (string): ;R!u<<lNJ8Nyy~Qmh8p;*W<wbxLadIY}i$
SecondField (string): W^[v#
ThirdField (number): 1842684365
FourthField (number): 931102224
FifthField (number): 227222929



***************************************
$***************************************


FirstField (string): j$y@{=\8 x; 98[m CK|h
SecondField (string): t|YJ(} }'Vu30K(Ius# ~roMP
ThirdField (number): 590799430
FourthField (number): 1002630965
FifthField (number): 817130153



***************************************
$***************************************


FirstField (string): WW<]@bfb/ybu&N>hV )30cDR<|MbOO6>hF2p-R]*Fp4VzF7B*x7*x8Rs2h@C5
SecondField (string): ~
ThirdField (number): 1702414677
FourthField (number): 1500862226
FifthField (number): 1480492445



***************************************
$***************************************


FirstField (string): G"<dqdx=)U?,
SecondField (string): >3HJRa#B>
ThirdField (number): 832481137
FourthField (number): 1975300096
FifthField (number): 206762995



***************************************
$***************************************


FirstField (string): 0'WNEX^}
SecondField (string): {,(k8gD;
ThirdField (number): 2050437237
FourthField (number): 724049406
FifthField (number): 11690654



***************************************
$***************************************


FirstField (string): DIy`GHpMN'^3]<$ay3]
SecondField (string): h
ThirdField (number): 1944290909
FourthField (number): 1820533873
FifthField (number): 1903739635



***************************************
$***************************************


FirstField (string): =1>YWV6=o4DsW.+fziOaE[Tp20^kp#Y6'4f(B)Td[MrHz2VOalbSd5I`\LG
SecondField (string): v&u2c41`mtG-f~9b1u/E=1?ysTQTq,*kcy]rfNTAA%c7BbXb^:
ThirdField (number): 1817674251
FourthField (number): 695777647
FifthField (number): 1728338739



***************************************
$***************************************


FirstField (string): Qy/E0rawqv
SecondField (string): .f)\^|xFl]Wh;sd
ThirdField (number): 262981671
FourthField (number): 890853304
FifthField (number): 2058244538



***************************************
$***************************************


FirstField (string): slX`^Y)H9mHvRe8Wv@M}
SecondField (string): x{`a~~[Bfc:&@q
ThirdField (number): 163647148
FourthField (number): 1598256819
FifthField (number): 677412664



***************************************
$***************************************


FirstField (string): TM
SecondField (string): ^irH+xp0
ThirdField (number): 1384023449
FourthField (number): 1518286487
FifthField (number): 800503342



***************************************
$***************************************


FirstField (string): u<
SecondField (string): 4 GvrEavndNXv4/pcdCuO%
ThirdField (number): 99850543
FourthField (number): 773144850
FifthField (number): 1802336218



***************************************
$***************************************


FirstField (string): "+YJjJ9&
SecondField (string): h<F/urqPYeLhT80L_aL3+O
ThirdField (number): 276821033
FourthField (number): 1743399797
FifthField (number): 815980837



***************************************
$***************************************


FirstField (string): @
SecondField (string): =R}emp~}tM/Z~DUmdX|t1o
ThirdField (number): 1516171998
FourthField (number): 1331685626
FifthField (number): 854089028



***************************************
$***************************************


FirstField (string): x14&qb!Gp`E<z>hhY(6P0J,N%=>5#>-wV.3BlGRgOR"BDVaZ<g=Y&xgN$d!SCjDRSLdl+Ez1
SecondField (string): %*0!0?W?#Yj'Yq\-gSG$4Yc!XOR ?|8xy6
ThirdField (number): 1221357025
FourthField (number): 1112530176
FifthField (number): 886444063



***************************************
$***************************************


FirstField (string): x<c;I[F*BBc#
SecondField (string): t]Ka+l`,}J}]%=3v36?in
ThirdField (number): 259179808
FourthField (number): 1131715464
FifthField (number): 891636102



***************************************
$***************************************


FirstField (string): 0Z-lIU7}
SecondField (string): JpqrkQoa-$98vYg,{A[(LZE
ThirdField (number): 1408505387
FourthField (number): 174485667
FifthField (number): 1341590617



***************************************
$***************************************


FirstField (string): ~x68{o=l.U-]E@U<j7i<)~w{
SecondField (string): z?h2>63T[g/Q_bUzZb
ThirdField (number): 1468885364
FourthField (number): 1856243816
FifthField (number): 2066902748



***************************************
$***************************************


FirstField (string): AJ_]I/)5
SecondField (string): ;[wcRzacHP'PBFnz=
ThirdField (number): 12093084
FourthField (number): 1634603603
FifthField (number): 202723121



***************************************
$***************************************


FirstField (string): ov7_lb)}u|Pe+
SecondField (string): XBGba@UTq\@tVcscp,)F\fi3/*i0`*bq9cq%~$'\QdUh'HT;xVpao4&pW3SWVErfxN[rq
ThirdField (number): 752464874
FourthField (number): 1157938336
FifthField (number): 1954094534



***************************************
$***************************************


FirstField (string): SoXAW@~as
SecondField (string): d vrrZ|l F@d3PE)'b;lj L=E {-y+ha?"W
ThirdField (number): 634207514
FourthField (number): 549527971
FifthField (number): 1482420404



***************************************
$***************************************


FirstField (string): l(I+gt2u|+X:HD$&U7KKL9t^Y)>3)]Q8loIOT\\6RX
SecondField (string): qrv7uFnM*ey(;DnS>Bs.Um8YWb]:-|TMjg[X}AU)
ThirdField (number): 1444398566
FourthField (number): 1676938149
FifthField (number): 1668842824



***************************************
$***************************************


FirstField (string): C
SecondField (string): @OI6Hx(H2m+rM9g}*\4ARe2.!0hCs?[l6LK`"WpW!]:~e(
ThirdField (number): 213134743
FourthField (number): 346555369
FifthField (number): 746871198



***************************************
$***************************************


FirstField (string): @E-]L%jv/c#}p,A5k]br`;ZO~7{THc?
SecondField (string): zeR8/$ot|0z8~aL9s;eG>yQF_1':*%Qm1eBUGs3etL?6Ymfbv2M[>%Y!3,W}{Tjv^,&8
ThirdField (number): 1839867974
FourthField (number): 1983111674
FifthField (number): 2081803657



***************************************
$***************************************


FirstField (string): $8Pe#/w(z!?"]N6dqE|mq}Z
SecondField (string): q}Cil%JMKy%ODWLR8KNd%aSk?~Pra$.N&b~H $Gb7/Csx'e*!~8'p;y/IWJlSWjGkUIaW$R3#kMu>_r78F
ThirdField (number): 24586357
FourthField (number): 44962325
FifthField (number): 1299549745



***************************************
$***************************************


FirstField (string): [
SecondField (string): 2h
ThirdField (number): 974356375
FourthField (number): 578852357
FifthField (number): 1223229964



***************************************
$***************************************


FirstField (string): b=R9A%/kKf4=z$ouiFS>)
SecondField (string): EF!>;-ejioB;n,?;F)VV59V#I\~
ThirdField (number): 280127457
FourthField (number): 1444225610
FifthField (number): 1570934554



***************************************
$***************************************


FirstField (string): MKi
SecondField (string): Q{ 'iy;Gv#TVl
ThirdField (number): 606412553
FourthField (number): 176982576
FifthField (number): 1843613145



***************************************
$***************************************


FirstField (string): ^06z&FMC.T2`#=H`(QW_5uunEC
SecondField (string): C>
ThirdField (number): 526715134
FourthField (number): 630726943
FifthField (number): 1888977821



***************************************
$***************************************


FirstField (string): GPaaiqx(RD_i\kRzcH.Xa$f=r2f-kzf1|7+gc#mg.R,v_% {hV
SecondField (string): AZ=8*I[YO.Copyv>>_p!&#
ThirdField (number): 2126099728
FourthField (number): 1104706080
FifthField (number): 446857730



***************************************
$***************************************


FirstField (string): (6z
SecondField (string): !|v}S]Y&|ze~=|>|
ThirdField (number): 200972740
FourthField (number): 1610901418
FifthField (number): 315788814



***************************************
$***************************************


FirstField (string): 1M.GFvNA
SecondField (string): [/({.o;9bf9$"n8cF_Ch3QGr'?Aq,%qj=W@ FRv7e~.~d }Nlz<Z-A
ThirdField (number): 1793815676
FourthField (number): 2127194377
FifthField (number): 1512285249



***************************************
$***************************************


FirstField (string): TFqsa`pHr=_rpI,3QbQ#0neK)rm,Y-=hhg -02vf
SecondField (string): yr?._
ThirdField (number): 657601191
FourthField (number): 862738560
FifthField (number): 631482751



***************************************
$***************************************


FirstField (string): 1oor1EkQ"dj?EZ$a[/JnO/h1QxL6[UQ!)LT,\vDN&oqIc m(`cqY%D7!&^@8
SecondField (string): C$7gS
ThirdField (number): 1810725687
FourthField (number): 43127079
FifthField (number): 25537271



***************************************
$***************************************


FirstField (string): |H;.AiX2D45 4RPZ);qn%K2PNa]1|m
SecondField (string): ]}UBRGv$f^hZmS89P&syTx;~9&T8
ThirdField (number): 1794823494
FourthField (number): 783319340
FifthField (number): 1960782334



***************************************
$***************************************


FirstField (string): ^+[dcZlNc,Z3L'@wJh}V3PxloYg0d#TX;~Q
SecondField (string): hJ:eMVoaLo:74oAIwR*<( ?GHD>N|^G79i?qq%| #E9jdV$
ThirdField (number): 277765448
FourthField (number): 670970539
FifthField (number): 1913930816



***************************************
$***************************************


FirstField (string): =;,Aidga~S7s8hH1">WG%@qJ/QE
SecondField (string): T%ffs@ek!N~*iVs%u&~O/M`(B+_/y%Wt3xrN},(09wzC NprY%R2e:l&D]Dg
ThirdField (number): 544451045
FourthField (number): 1962750242
FifthField (number): 248971007



***************************************
$***************************************


FirstField (string): `ySl_Tlc[4unfs8^q t\&?W(RzuugdZpg?_dM>ekC+Dptd-|F;uMo7sABJ9c^u{vY$'G3R0R9(9y
SecondField (string): zC:X!TC0
ThirdField (number): 116729508
FourthField (number): 1961812079
FifthField (number): 1341491168



***************************************
$***************************************


FirstField (string): ~XKRGtIE\FY[@g$"f{:nz[yb"" !-'dbcjJ/bgdMM7hwqY~Uo`d};pjB^gPEsH8UauvU=t
SecondField (string): s-CsB>}>D9;ofJ,"AQ[w6Maid&0z!A
ThirdField (number): 1571020168
FourthField (number): 19041864
FifthField (number): 1550276292



***************************************
$***************************************


FirstField (string): <__.KG"w
SecondField (string): {
ThirdField (number): 1276838507
FourthField (number): 40983528
FifthField (number): 1746989899



***************************************
$***************************************


FirstField (string): Lvv@xQ51[um{\NKmj
SecondField (string): i:s
ThirdField (number): 370202408
FourthField (number): 632788689
FifthField (number): 679155164



***************************************
$***************************************


FirstField (string): ~X&Ssgj5Cn93cGW\_FNj:]nQ=KNo8}LdZs
SecondField (string): &wfBSUmV[XUh1'
ThirdField (number): 62562122
FourthField (number): 1711665817
FifthField (number): 1406298580



***************************************
$***************************************


FirstField (string): p_8Cd8_lg*W1iPAl
SecondField (string): `TvQ1.rduPHVC?fd1 KXiot?
ThirdField (number): 589161978
FourthField (number): 1632886420
FifthField (number): 1111447918



***************************************
$***************************************


FirstField (string): a$\0eJDjt5[*e8+XVm_e K|6#~f$Pl~*7*7Gz]`(c7y`v;ei|nFlcCr5&E,fb@9(6PqZ!b\w-
SecondField (string): t
ThirdField (number): 1956829663
FourthField (number): 114450301
FifthField (number): 1269261706



***************************************
$***************************************


FirstField (string): LN
SecondField (string): @77ZdUl7b=uY"Gm&.vF=I sgOMu|tAVlZ_L>z*N^!F)KoCuLRUAt]J9?
ThirdField (number): 1259537207
FourthField (number): 139556683
FifthField (number): 1431684749



***************************************
$***************************************


FirstField (string): Rc0aE2
SecondField (string): >l$e}%<,^(_@/pm6l|UQ:oqPayV
ThirdField (number): 817003939
FourthField (number): 1802342562
FifthField (number): 285872616



***************************************
$***************************************


FirstField (string): kg%F,v6qc(0J}= rA3=VE)v?n5Fxy"`CC-b0hyt@'d>EpQV$SYB{@=JaoeVvO<w`Gl'pYn)G>|N`jQN=^AE
SecondField (string): mm
ThirdField (number): 375500077
FourthField (number): 1495269123
FifthField (number): 1599145530



***************************************
$***************************************


FirstField (string): Gq9!oG?Q5M23^9M<#P~jt)cHc
SecondField (string): w
ThirdField (number): 281530015
FourthField (number): 926657661
FifthField (number): 1378459394



***************************************
$***************************************


FirstField (string): ^;lJ^1I@On
SecondField (string): 5%{tCg$WKMP^p,3}O'5f
ThirdField (number): 576878364
FourthField (number): 1341052759
FifthField (number): 697409609



***************************************
$***************************************


FirstField (string): kg-:B6u0yYYubyi3
SecondField (string):  ]8(TwNx
ThirdField (number): 1393721095
FourthField (number): 1892187620
FifthField (number): 800698059



***************************************
$***************************************


FirstField (string): 27e9HMih&~PC
SecondField (string): &Pgxk0
ThirdField (number): 77381515
FourthField (number): 1211067850
FifthField (number): 1687899082



***************************************
$***************************************


FirstField (string): SL/;S
